,Unnamed: 0,number,author,life,title,position,width,height,image_url
154,169,125 a ,"['chintreuil', 'antoine']", (1814-1873). ,le bateau abandonné villebon étude,E. F. XIXe S. 2e étage H,,,
155,170,125 a ,"['chintreuil', 'antoine']", (1814-1873). ,etude de paysage,E. F. XIXe S. 1er étage II,,,
156,171,126 ,"['clouet', 'attribué', 'à', 'jean', 'dit', 'jehannet']", (vers 14 75-1540). ,portrait de françois ier roi de france,XI,,,
157,172,127 ,"['clouet', 'attribué', 'à', 'jean', 'dit', 'jehannet']", (vers 14 75-1540). ,portrait de françois 1er roi de france,XI,,,
158,173,128 ,"['clouet', 'françois']", (mort en 1572). ,portrait de charles ix roi de france i d'après,XI,,,
159,174,129 ,"['clouet', 'françois']", (mort en 1572). ,portrait de henri h roi de france d'aprèsi,XI,,,
160,175,130 ,"['clouet', 'françois']", (mort en 1572). ,portrait d'elisabeth d'autriche reine de france femme de charles ix attribué,XI,,,
161,176,131 ,"['clouet', 'françois']", (mort en 1572). ,portrait de françois de lorraine duc de guise tué au siège d'orléans en 1563 réplique présumée,XI,,,
162,177,131 a ,"['clouet', 'françois']", (mort en 1572). ,portrait de henri ii en buste réplique présumée 1,XI,,,
163,178,132 ,"['clouet', 'françois']", (mort en 1572). ,portrait de charles ix en buste réplique présumée,XI,,,
164,179,133 ,"['clouet', 'françois']", (mort en 1572). ,portrait d'elisabeth d'autriche reine de france femme de charles ix en buste avec toque à plumes réplique présumée,- XI,,,
165,180,133 a ,"['clouet', 'françois']", (mort en 1572). ,portrait de claude de beaune dame de châteaubrun duchesse de roannois réplique présumée,XI,,,
166,181,133 b ,"['clouet', 'françois']", (mort en 1572). ,portrait de jean babou seigneur de la bourdaisière maréchal général de l'artillerie en 1567 réplique présumée,XI,,,
167,182,"S. X"" ","['clouet', 'françois']", (mort en 1572). ,portrait de françois ier à cheval miniature ec de,XI,,,
168,183,* ,"['clouet', 'françois']", (mort en 1572). ,portrait de henri ii d'après par gérôme iilme,S. de la Colonnade,,,
169,184,134 ,"['clouet', 'françois']", (mort en 1572). ,portrait de louis de saint gelais dit de lezignem baron de la mothe saint héraye seigneur de lansac ecole de,XI,,,
170,185,135 ,"['cochereau', 'léon', 'mathieu']", (1793-1817). ,intérieur de l'atelier des élèves de david au collège des quatre nations à paris,III-E,,,
171,186,* ,"['cogniet', 'léon']", ( 1794-1KN0). ,plafond expédition d'egypte sous les ordres de bonaparte — voussures  bataille d'aboukir révolte du caire le pardon aux révoltés du caire peste de jaffa,"S. des fresques et verres antiques i^l) Constant, Benjamin. (1815-1902). Portrait d'A. Chau- chard Coll. Chauchard III",,,
172,187,138 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,une matinée la danse des nymphes,VIII-0,132 centimetre,97 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Camille_Corot_-_A_Morning._The_Dance_of_the_Nymphs_-_Google_Art_Project.jpg/1200px-Camille_Corot_-_A_Morning._The_Dance_of_the_Nymphs_-_Google_Art_Project.jpg
173,188,139 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,vue du forum romain,E. F. XIXe S. 2e étage 1,,,
174,189,140 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,vue du colisée à rome,E. F. XIXe S. 2e étage 1,,,
175,190,141 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,paysage souvenir de mortefontaine,E. F. XIXe S. 1er étage III,,,
176,191,141 a ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,chevrier italien effet de soleil couchant,E. F. XIXe S. 2e étage 1,147±1 centimetre,194.5±0.1 centimetre,https://upload.wikimedia.org/wikipedia/commons/e/e2/Corot_-_Le_Chevrier_italien._Effet_de_soleil_couchant.jpg
177,192,141 b ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,souvenir de castel gondolfo paysage,E. F. XIXe S. 1er étage III,,,
178,193,141 c ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,madeleine lisant 2e,E. F. XIXe S. 1er étage 1,,,
179,194,141 d ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le repos des chevaux,E. F. XIXe S. 1er étage 1,100 centimetre,60.5 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Corot_Camille_le_repos_des_chevaux_mus%C3%A9e_Chartres_Eure-et-Loir_%28France%29.jpg/1200px-Corot_Camille_le_repos_des_chevaux_mus%C3%A9e_Chartres_Eure-et-Loir_%28France%29.jpg
180,195,141 e ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,les baigneuses,E. F. XIXe S. 1er étage 1,94±1 Q174728,80.5±0.1 Q174728,https://upload.wikimedia.org/wikipedia/commons/3/33/Corot_-_Les_Baigneuses_de_Bellinzona._Effet_du_soir%2C_1855_vers.jpg
181,196,141 f ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le beffroi de douai 1871,E. F. XIXe S. 1er étage 1,,,
182,197,S. N° ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,venise la piazetta 1834,E. F. XIXe S. 2e étage 1,,,
183,198,S. N° ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le coup de vent,E. F. XIXe S. 2e étage II,56.6±0.1 centimetre,40±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000652/84ee244.jpg
184,199,S. N° ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,homme en armure,Palier esc. T. T.,59 centimetre,73.5 centimetre,https://upload.wikimedia.org/wikipedia/commons/2/2e/Corot%2C_Homme_en_armure_dit_aussi_l%27Homme_d%27armes_assis.jpg
185,200,S. N° ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,portrait de melle sennegon nièce de l'artiste,E. F. XIXe S. 1er étage 1,,,
186,201,S. N° ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,intérieur de la cathédrale de sens,E. F. XIXe S. 1er étage II,40±1 centimetre,61±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Jean-Baptiste-Camille_Corot_023.jpg/1200px-Jean-Baptiste-Camille_Corot_023.jpg
187,202,S. N° ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,portrait de femme dite la femme à la perle,VIII-N,,,
188,203,S. N° ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,la trinité des monts vue de l'académie de france à rome,E. F. XIXe S. 1er étage II,,,
189,204,2801 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le vallon,T. T.,53.5±0.1 centimetre,35±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Jean-Baptiste-Camille_Corot_-_The_Vale_-_WGA5289.jpg/1200px-Jean-Baptiste-Camille_Corot_-_The_Vale_-_WGA5289.jpg
190,205,2802 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,la porte de jerzual à dinan,T. T.,34.5±0.1 Q174728,43±1 Q174728,https://upload.wikimedia.org/wikipedia/commons/3/32/Corot_-_La_porte_du_Jerzual_%C3%A0_Dinan%2C_1860.jpg
191,206,2803 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le chemin de sevrés,T. T.,49±1 centimetre,34±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Jean-Baptiste-Camille_Corot_051.jpg/1200px-Jean-Baptiste-Camille_Corot_051.jpg
192,207,2804 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,danse de bergers de sorrente,T. T.,,,
193,208,2805 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,la saulaie,T. T.,52.3±0.1 centimetre,32±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/c/c4/Corot_-_Saulaie_%C3%A0_la_pointe_d%27un_marais%2C_1865_vers_%3B_1870_ou%2C_R1401.jpg
194,209,2806 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,souvenir d'italie,T. T.,38.5 centimetre,46.5 centimetre,
195,210,2807 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,l'étang,T. T.,68 centimetre,47 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/JBC_Corot-L%27%C3%A9tang_de_Ville_d%27Avray.jpg/1200px-JBC_Corot-L%27%C3%A9tang_de_Ville_d%27Avray.jpg
196,211,2808 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,entrée de village environs de beauvais,T. T.,,,
197,212,2809 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,les chaumières,T. T.,45 centimetre,37 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Jean-Baptiste-Camille_Corot_-_Saules_et_Ferme_de_Sainte-Catherine-l%C3%A8s-Arras.jpg/1200px-Jean-Baptiste-Camille_Corot_-_Saules_et_Ferme_de_Sainte-Catherine-l%C3%A8s-Arras.jpg
198,213,2810 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,la route de sin le noble près douai dite la route d'arras ,T. T.,,,
199,214,2811 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le soir  ,T. T.,102 centimetre,62.5 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Jean-Baptiste-Camille_Corot_-_Landscape_with_Lake_and_Boatman_-_84.PA.79_-_J._Paul_Getty_Museum.jpg/1200px-Jean-Baptiste-Camille_Corot_-_Landscape_with_Lake_and_Boatman_-_84.PA.79_-_J._Paul_Getty_Museum.jpg
200,215,2812 ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,l'églogue,T. T.,,,
201,216,(2) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le pêcheur en barque sur 'étang,"Coll. Chauchard, galerie",,,
202,217,(3) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,la charrette souvenir de marcoussis,"Coll. Chauchard, galerie",130.3 centimetre,98.2 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000551/07-523816.jpg
203,218,(4) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,une soirée ,"Coll. Chauchard, II",73±1 centimetre,51.5±0.1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Camille_corot%2C_una_serata%2C_battello_ormeggiato_a_riva%2C_ante_1855.jpg/1200px-Camille_corot%2C_una_serata%2C_battello_ormeggiato_a_riva%2C_ante_1855.jpg
204,219,(6) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,chevrier jouant de la flûte dans une clairière,"Coll. Chauchard, IV",85 centimetre,100 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000672/05-510050.jpg
205,220,(7) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,nymphe désarmant l'amour,"Coll. Chauchard, IV",,,
206,221,(8) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,danse des nymphes,"Coll. Chauchard, IV",132 centimetre,97 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Camille_Corot_-_A_Morning._The_Dance_of_the_Nymphs_-_Google_Art_Project.jpg/1200px-Camille_Corot_-_A_Morning._The_Dance_of_the_Nymphs_-_Google_Art_Project.jpg
207,222,(9) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,les chevriers des lies borroiiiées,"Coll. Chauchard, IV",,,
208,223,(10) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,la route,"Coll. Chauchard, IV",81±1 centimetre,60±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/3/3e/Route_de_Sin_le_noble_pres_de_Douai.jpg
209,224,(11) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le matin ou la clairière au lever du jour,"Coll. Chauchard, galerie",,,
210,225,(12) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,l'étang de ville d'avray,"Coll. Chauchard, III",55.2 centimetre,46.4 centimetre,https://upload.wikimedia.org/wikipedia/commons/9/97/Corot_-_Ville_d%27Avray._L%27%C3%89tang_et_la_Maison_Cabassud%2C_c._1855-1860.jpg
211,226,(13) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le passeur,"Coll. Chauchard, III",134±1 centimetre,107.5±0.1 centimetre,https://upload.wikimedia.org/wikipedia/commons/8/82/Corot_-_Le_Passeur%2C_1873_vers%2C_R2108.jpg
212,227,(14) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le pâtre devant l'étang,"Coll. Chauchard, galerie",41 centimetre,27.5 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000558/09-535952.jpg
213,228,(15) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le repos sous les saules,"Coll. Chauchard, galerie",60.5±0.1 centimetre,45±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000559/82-001284.jpg
214,229,(16) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le passage du gué,"Coll. Chauchard, galerie",,99 Q174728,https://upload.wikimedia.org/wikipedia/commons/d/da/Jean-Baptiste-Camille_Corot_-_Le_Passage_du_gu%C3%A9%2C_le_soir.jpg
215,230,(17) ,"['corot', 'jean', 'baptiste', 'camille']", (1796-1875). ,le matin,"Coll. Chauchard, IV",257.5 centimetre,168.8 centimetre,https://upload.wikimedia.org/wikipedia/commons/9/90/Le_bain_de_Diane.jpg
216,231,(18) ,"['corot', 'jean', 'baptiste', 'camille']", (171)6-18751. ,le soir,"Coll. Chauchard, IV",102 centimetre,62.5 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Jean-Baptiste-Camille_Corot_-_Landscape_with_Lake_and_Boatman_-_84.PA.79_-_J._Paul_Getty_Museum.jpg/1200px-Jean-Baptiste-Camille_Corot_-_Landscape_with_Lake_and_Boatman_-_84.PA.79_-_J._Paul_Getty_Museum.jpg
217,232,(19) ,"['corot', 'jean', 'baptiste', 'camille']", (171)6-18751. ,le catalpa souvenir de ville d'atay,"Coll. Chauchard, IV",,,
218,233,(20) ,"['corot', 'jean', 'baptiste', 'camille']", (171)6-18751. ,la clairière souvenir de ville d'avray,"Coll. Chauchard, IV",134 centimetre,100 centimetre,https://upload.wikimedia.org/wikipedia/commons/8/8e/Souvenir_de_Villed%27Avray-Jean-Baptiste_Camille_Corot.jpg
219,234,(21) ,"['corot', 'jean', 'baptiste', 'camille']", (171)6-18751. ,les marécages à la tour carrée,"Coll. Chauchard, galerie",,,
220,235,(22) ,"['corot', 'jean', 'baptiste', 'camille']", (171)6-18751. ,la levée des htets,"Coll. Chauchard, 1",,,
221,236,(23) ,"['corot', 'jean', 'baptiste', 'camille']", (171)6-18751. ,le pont de palluel — iii 24 — la danse des bergères souvenir d'arleux,"Coll. Chauchard, galerie",,,
222,237,(25) ,"['corot', 'jean', 'baptiste', 'camille']", (171)6-18751. ,près arras les bûcheronnes,"Coll. Chauchard, IV",115 centimetre,88 centimetre,
223,238,(26) ,"['corot', 'jean', 'baptiste', 'camille']", (171)6-18751. ,souvenir des landes,"Coll. Chauchard, IV",69 centimetre,44 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000634/98-006120a.jpg
224,239,(27 ,"['corot', 'jean', 'baptiste', 'camille']", (171)6-18751. ,le moulin de saint nicolas lès arras,"Coll. Chauchard, 1",81 centimetre,65 centimetre,https://upload.wikimedia.org/wikipedia/commons/8/88/Jean-Baptiste-Camille_Corot_-_Mill_at_Saint-Nicolas-les-Arras_-_WGA05305.jpg
225,240,(156) ,"['corot', 'jean', 'baptiste', 'camille']", (171)6-18751. ,fillette à sa toilette,Coll. Camondo,24.2±0.1 centimetre,34±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/1/10/Corot_-_Jeune_fille_%C3%A0_sa_toilette.jpg
226,241,* ,"['couder', 'louis', 'charles', 'auguste']", (1790-1873). ,la terre combat d'hercule et d'antée — l'eau achille près d'être englouti par le xanthe et le simoïs — le feu vénus recevant de vulcain les armes pour enée,"Vestibule Galerie d'Apollon, Coupole",,,
227,242,143 ,"['courbet', 'gustave']", (1819-1877). ,un enterrement à ornans,VIII-E,668 centimetre,315.45 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Gustave_Courbet_-_A_Burial_at_Ornans_-_Google_Art_Project.jpg/1200px-Gustave_Courbet_-_A_Burial_at_Ornans_-_Google_Art_Project.jpg
228,243,144 ,"['courbet', 'gustave']", (1819-1877). ,l'homme blessé ,VIII-S,97.5 centimetre,81.5 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Portrait_of_the_Artist_called_The_Wounded_Man_%28L%27homme_bless%C3%A9%29_by_Gustave_Courbet.jpg/1200px-Portrait_of_the_Artist_called_The_Wounded_Man_%28L%27homme_bless%C3%A9%29_by_Gustave_Courbet.jpg
229,244,144 a ,"['courbet', 'gustave']", (1819-1877). ,portrait de champfleury ,E. F. XIXe S. 2e étage 1,38.1 centimetre,46.3 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000688/06-519812a.jpg
230,245,145 ,"['courbet', 'gustave']", (1819-1877). ,combat de cerfs,VIII-E,507 centimetre,355 centimetre,https://upload.wikimedia.org/wikipedia/commons/0/07/Spring_Rut_The_Battle_of_the_Stags_1861_Gustave_Courbet.jpg
231,246,145 a ,"['courbet', 'gustave']", (1819-1877). ,remise de chevreuils,VIII-0,72.5 centimetre,54 centimetre,https://upload.wikimedia.org/wikipedia/commons/1/1e/Courbet-Chevreuil-Lyon.jpg
232,247,146 ,"['courbet', 'gustave']", (1819-1877). ,chevreuil sous bois,E. F. XIXe S' 1er étage II,,,
233,249,147 ,"['courbet', 'gustave']", (1819-1877). ,l'homme à la ceinture de cuir son portrait par lui même,VIII-E,,,
234,250,147 a ,"['courbet', 'gustave']", (1819-1877). ,la mer orageuse,E. F. XIXe S. 1er étage III,160.5 centimetre,117 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/La_Mer_orageuse_-_Gustave_Courbet.jpg/1200px-La_Mer_orageuse_-_Gustave_Courbet.jpg
235,251,S. N° ,"['courbet', 'gustave']", (1819-1877). ,la source ,VIII-E,74.3 centimetre,120 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Gustave_Courbet_-_La_Font_%281862%29.jpg/1200px-Gustave_Courbet_-_La_Font_%281862%29.jpg
236,252,S. N° ,"['courbet', 'gustave']", (1819-1877). ,l'atelier du peintre allégorie réelle,VIII-E,,,
237,253,S. N° ,"['courbet', 'gustave']", (1819-1877). ,portrait de berlioz en buste de trois quarts à droite1,E. F. XIXe S. 2e étage I,,,
238,254,151 ,"['courtois', 'jacques']", (1621-1676). ,combat de cavalerie,XIV-N,80±1 centimetre,56±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000714/95de6833.jpg
239,256,157 ,"['coypel', 'noël']", (1628-1707). ,solon défendant ses lois devant les athéniens,XIV-S,,,
240,257,158 ,"['coypel', 'noël']", (1628-1707). ,ptolémée philadelphe donnant la liberté aux juifs,XIV-N,87.5±0.1 centimetre,49.5±0.1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000754/08-540200.jpg
241,258,159 ,"['coypel', 'noël']", (1628-1707). ,trajan donnant des audiences publiques,XIV-N,87.5±0.1 centimetre,49.5±0.1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000756/08-540201.jpg
242,259,160 ,"['coypel', 'noël']", (1628-1707). ,alexandre sévère faisant distribuer du blé au peuple,XIV-S,86.5±0.1 Q174728,49±1 Q174728,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000753/08-540202.jpg
243,260,162 ,"['coypel', 'noël']", (1628-1707). ,hercule combattant acheloüs,S. Blarenberghe,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/No%C3%ABl_Coypel_-_Hercules_Fighting_Achelous%2C_1667-1669.jpg/1200px-No%C3%ABl_Coypel_-_Hercules_Fighting_Achelous%2C_1667-1669.jpg
244,261,163 ,"['coypel', 'noël']", (1628-1707). ,hercule déjanîre et le centaure nessus,S. Blarenberghe,,,
245,262,164 ,"['coypel', 'noël']", (1628-1707). ,apollon couronné par la victoire,XIV-S,115±1 centimetre,214±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/3/34/No%C3%ABl_Coypel_-_Apollo_Crowned_by_Victory%2C_1667-1668.jpg
246,263,S. N° ,"['coypel', 'noël']", (1628-1707). ,deux cartons de bandes de tapisserie,Esc. Daru,,,
247,264,S. N° ,"['coypel', 'noël']", (1628-1707). ,quatre cartons de bandes de tapisserie,XIV-N,,,
248,265,167 ,"['coypel', 'antoine']", (1661-1722).- ,athalie chassée du temple,XVI-N,213 centimetre,156 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Antoine_coypel%2C_atalia_cacciata_dal_tempio%2C_ante_1697.JPG/1200px-Antoine_coypel%2C_atalia_cacciata_dal_tempio%2C_ante_1697.JPG
249,266,170 ,"['coypel', 'antoine']", (1661-1722).- ,esther en présence d'assuérus,XVI-N,,,
250,267,172 ,"['coypel', 'antoine']", (1661-1722).- ,une jeune fille caressant un chien,XVI-S,21.5±0.1 centimetre,28±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000725/11-550796.jpg
251,268,174 ,"['coypel', 'antoine']", (1661-1722).- ,démocrite,I-E,57±1 centimetre,69±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/b/b8/Louvre-peinture-francaise-p1020335.jpg
252,269,176 ,"['coypel', 'noël', 'nicolas']", (1692-1734). ,vénus bacchus et l'amour,Esc. Henri IV,143±1 centimetre,244±1 centimetre,
253,270,177 ,"['coypel', 'noël', 'nicolas']", (1692-1734). ,l'innocence et l'amour,XVI-S,,,
254,271,178 ,"['coypel', 'noël', 'nicolas']", (1692-1734). ,nymphe et amour,XVI-S,,,
255,272,180 ,"['coypel', 'charles', 'antoine']", (1694-17521. ,persée délivrant andromède,XVI-N,196±1 Q174728,131±1 Q174728,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE000737/07-524411.jpg
256,273,182 ,"['coypel', 'charles', 'antoine']", (1694-17521. ,portrait de l'acteur jelyotte en costume de femme,I-S,,,
257,274,"S. N"" ","['danloux', 'henri', 'pierre']", (1753-1809:. ,portrait de m délavai,XVI-E,,,
